event	24	1388725963.880551	2997020.1	381400.3	963.6	0.053721
6	0.100001
16	0.123615
7	0.132287
17	0.144282
27	0.147891
8	0.160453
3	0.164667
18	0.170115
1	0.189558
28	0.203943
9	0.215120
26	0.230094
25	0.273761
event	25	1388726055.302387	2996957.5	381660.2	978.9	0.056205
27	0.100001
16	0.116440
17	0.137773
6	0.142835
4	0.153669
18	0.173939
7	0.174787
3	0.176502
8	0.198454
28	0.212058
9	0.255621
25	0.256539
26	0.283373
1	0.379501
event	26	1388727795.414447	2997634.9	381575.7	823.1	0.087500
25	0.100001
11	0.112512
12	0.296844
26	0.310501
13	0.326678
8	0.358882
9	0.369882
7	0.397049
6	0.420516
16	0.445641
17	0.475475
3	0.504184
18	0.507308
28	0.545456
2	0.604122
27	0.645838
1	0.700672
event	27	1388729248.740394	2997793.7	381665.4	1124.1	0.052498
26	0.100001
25	0.104834
11	0.108752
12	0.114585
13	0.143918
9	0.191720
8	0.202554
7	0.227887
16	0.264509
27	0.268148
17	0.321009
18	0.353342
28	0.389640
event	28	1388729535.100207	2997840.7	381592.7	1072.0	0.016694
11	0.100001
25	0.115702
12	0.130334
26	0.134535
13	0.164168
9	0.171226
8	0.199392
7	0.227893
16	0.295570
17	0.345236
18	0.353570
28	0.381757
event	29	1388729801.116376	2997729.0	381487.4	1128.0	0.021512
25	0.100001
26	0.111001
9	0.177971
8	0.196970
16	0.209624
17	0.234124
18	0.276457
28	0.309225
2	0.366559
27	0.395887
1	0.439721
event	30	1388730212.549142	2997866.0	381625.3	1207.0	0.019792
11	0.100001
25	0.112766
26	0.135600
12	0.142501
9	0.154592
8	0.184926
13	0.188167
7	0.209592
16	0.269790
17	0.316623
3	0.341533
18	0.348957
28	0.375410
2	0.439744
27	0.480225
1	0.549725
event	31	1388731045.030962	2997137.4	381414.2	961.2	0.052212
6	0.100001
7	0.102574
8	0.129574
27	0.132480
16	0.133024
17	0.153358
9	0.179908
18	0.186524
26	0.209540
25	0.245873
28	0.248680
event	32	1388731236.821063	2995824.1	380960.7	907.1	0.054148
1	0.100001
27	0.125335
2	0.169874
28	0.214374
18	0.247283
3	0.249939
17	0.299783
25	0.326153
16	0.332116
8	0.431595
9	0.478929
26	0.513485
event	33	1388731487.859389	2995875.2	380891.7	946.6	0.024596
1	0.100001
27	0.114501
2	0.156376
28	0.201876
18	0.236204
3	0.250381
17	0.279204
16	0.312704
8	0.408870
9	0.465204
25	0.534157
event	34	1388734689.629311	2997837.7	381686.6	1073.5	0.053445
25	0.100001
11	0.109017
26	0.118834
9	0.182923
8	0.200756
16	0.259494
17	0.311326
1	0.321561
18	0.336326
28	0.373883
27	0.464394
event	35	1388748111.998967	2997904.9	381610.8	1111.1	0.078548
7	0.100001
11	0.203173
25	0.203705
26	0.232704
12	0.235006
13	0.276006
9	0.279834
8	0.307335
27	0.372746
16	0.386621
17	0.424454
18	0.460621
28	0.494511
event	36	1388751878.407248	2997222.9	381081.3	795.8	0.005315
7	0.100001
8	0.105002
6	0.117246
9	0.132334
16	0.159175
17	0.171176
3	0.173246
18	0.184509
26	0.198139
28	0.199134
2	0.229634
25	0.235972
27	0.271332
event	37	1388761153.360632	2997489.1	381308.9	1061.8	0.019535
9	0.100001
8	0.127168
7	0.147334
11	0.176257
26	0.180946
25	0.198613
16	0.209309
17	0.231476
28	0.263290
27	0.425192
event	38	1388766346.889832	2995933.3	381223.3	1073.2	0.015197
27	0.100001
1	0.117168
2	0.122183
28	0.154849
18	0.190626
3	0.193491
17	0.222459
16	0.268126
8	0.354762
26	0.445095
event	39	1388772763.560597	2997656.9	381590.3	1046.9	0.036072
12	0.100001
26	0.118567
13	0.129334
11	0.133668
25	0.146231
9	0.156199
8	0.162366
18	0.173127
7	0.199366
16	0.238960
17	0.279126
28	0.356340
event	40	1388779179.317887	2996842.6	381318.6	1077.4	0.009380
17	0.100001
4	0.107097
16	0.113168
6	0.116597
18	0.116834
3	0.119931
7	0.148089
28	0.150665
8	0.175256
2	0.183831
9	0.217756
27	0.229941
26	0.248006
25	0.302672
event	41	1388788073.236374	2997219.1	381059.0	994.1	0.005311
7	0.100001
8	0.104501
6	0.116709
9	0.131834
16	0.156381
17	0.170381
3	0.171875
18	0.182547
28	0.198594
26	0.198771
2	0.230428
25	0.232772
27	0.271927
event	42	1388799943.715067	2997459.1	381282.0	977.5	0.016535
8	0.100001
9	0.116668
7	0.123001
12	0.152704
6	0.169699
13	0.173703
26	0.175527
11	0.181704
25	0.204527
16	0.208423
17	0.217423
18	0.246089
3	0.250865
28	0.273329
2	0.360995
27	0.397000
1	0.459667
event	43	1388802624.872201	2997298.4	381540.5	981.8	0.003472
13	0.100001
7	0.103662
8	0.103663
6	0.109608
16	0.126871
12	0.127001
9	0.130496
26	0.143319
17	0.155537
11	0.161001
25	0.178152
18	0.194371
28	0.226358
event	44	1388803596.605225	2997791.0	381492.5	1022.9	0.005747
11	0.100001
12	0.109001
26	0.119470
25	0.126136
9	0.136183
13	0.149001
8	0.160350
7	0.184850
16	0.243628
17	0.267295
18	0.315462
28	0.335626
event	45	1388804181.936269	2996533.9	381409.8	1117.6	0.013845
18	0.100001
28	0.128132
3	0.129411
17	0.129834
2	0.158632
16	0.165168
27	0.204457
1	0.254124
8	0.271114
26	0.343238
event	46	1388805736.202704	2997832.5	381600.7	1098.9	0.008250
11	0.100001
25	0.117403
12	0.128501
26	0.132402
13	0.174501
9	0.177124
8	0.200124
7	0.225457
6	0.256121
16	0.275708
17	0.306375
3	0.334121
18	0.335042
28	0.367988
2	0.421655
27	0.478581
1	0.529081
event	47	1388806794.609342	2996689.6	381403.5	1069.2	0.014972
17	0.100001
18	0.109168
16	0.126168
4	0.126866
3	0.133533
28	0.159611
6	0.172199
2	0.200444
7	0.208908
27	0.258329
8	0.260575
26	0.306152
1	0.308996
25	0.340819
event	48	1388807809.978900	2997227.3	381388.8	984.1	0.009371
7	0.100001
6	0.114735
8	0.116167
16	0.144412
9	0.163334
13	0.167324
17	0.169745
26	0.189354
18	0.208079
25	0.234688
28	0.260860
event	49	1388810640.458257	2996693.0	381410.7	1075.3	0.016364
17	0.100001
18	0.116168
16	0.121334
3	0.141208
28	0.167222
6	0.179374
2	0.213722
7	0.219995
8	0.257829
27	0.265930
26	0.303202
1	0.320930
25	0.333369
event	50	1388814254.805374	2997631.4	381529.0	1066.4	0.008112
12	0.100001
26	0.122707
13	0.133668
11	0.134334
9	0.148870
25	0.150040
8	0.155204
7	0.178037
6	0.198548
16	0.220853
17	0.253852
4	0.271714
18	0.279685
3	0.284881
28	0.317848
2	0.374848
27	0.425868
1	0.481035
event	51	1388815075.320733	2997874.9	381479.0	1019.8	0.042729
11	0.100001
25	0.116730
26	0.132064
12	0.134001
9	0.134537
8	0.173871
13	0.184168
7	0.207371
6	0.243413
16	0.248954
27	0.281532
17	0.303787
18	0.339121
28	0.344387
event	52	1388815327.634080	2997686.1	381290.5	1017.4	0.014525
9	0.100001
12	0.140498
8	0.142334
11	0.150999
26	0.165004
7	0.168167
25	0.177171
13	0.178499
6	0.209267
16	0.239605
17	0.272438
3	0.289099
18	0.296604
28	0.319449
2	0.395283
27	0.434910
1	0.497577
event	53	1388816655.373076	2997870.3	381663.2	1132.7	0.013837
25	0.100001
11	0.116575
26	0.131000
12	0.147742
13	0.177908
9	0.215980
8	0.232813
7	0.256647
16	0.294813
28	0.420443
event	54	1388817116.970718	2997653.3	381587.7	1045.1	0.009354
12	0.100001
26	0.118178
13	0.128834
11	0.132667
25	0.146177
9	0.156918
8	0.162251
7	0.196584
16	0.232245
17	0.272412
28	0.356089
event	55	1388886009.130534	2997723.6	381597.7	1093.3	0.028739
11	0.100001
25	0.113813
26	0.134647
9	0.148278
8	0.187444
7	0.218110
16	0.284936
17	0.313102
3	0.333486
18	0.354769
28	0.361841
27	0.502448
1	0.554782
event	56	1388890750.289516	2997838.9	381304.7	935.4	0.005545
11	0.100001
12	0.114168
8	0.120511
25	0.124874
26	0.133206
7	0.140845
13	0.146834
16	0.221682
17	0.249515
18	0.273182
event	57	1388891210.634634	2997052.6	381383.4	998.2	0.042233
6	0.100001
16	0.122803
7	0.129277
17	0.145470
4	0.152168
8	0.153110
18	0.174803
3	0.179168
9	0.211611
28	0.237231
26	0.239605
25	0.272105
2	0.301230
27	0.459772
event	58	1388893203.498558	2997646.8	381581.8	1078.4	0.010125
12	0.100001
26	0.117270
13	0.127668
11	0.132335
25	0.146604
9	0.158245
8	0.162579
7	0.193245
16	0.232305
17	0.264139
18	0.321139
28	0.349482
event	59	1388893851.423394	2997848.6	381658.7	1114.9	0.026797
25	0.100001
11	0.107803
26	0.124668
12	0.131970
13	0.164970
8	0.211423
7	0.240090
16	0.276235
9	0.278923
17	0.326403
28	0.400001
event	60	1388894445.708951	2996452.6	381238.4	899.0	0.093754
1	0.100001
2	0.201007
28	0.248507
3	0.291605
18	0.293809
17	0.322475
16	0.355142
8	0.455408
9	0.506074
26	0.543715
event	61	1388897580.201870	2997574.9	381386.6	978.3	0.011955
9	0.100001
8	0.107668
12	0.120147
7	0.134168
13	0.134981
26	0.141732
11	0.150814
25	0.167399
16	0.201594
17	0.233760
18	0.275594
28	0.301256
27	0.413985
event	62	1388898957.474723	2997717.9	381538.7	1107.0	0.018432
26	0.100001
25	0.101834
8	0.126527
9	0.187361
16	0.208787
17	0.252620
18	0.277454
3	0.288271
28	0.310491
2	0.352157
27	0.401277
1	0.446444
event	63	1388899470.733256	2997727.4	381180.7	916.6	0.015616
9	0.100001
8	0.141001
11	0.150215
12	0.153548
7	0.159502
26	0.173736
25	0.174069
13	0.187381
16	0.237111
17	0.263611
3	0.274822
18	0.284778
28	0.300267
2	0.333600
1	0.495774
event	64	1388900904.508478	2997387.4	381332.7	971.2	0.008378
8	0.100001
7	0.118501
9	0.137168
12	0.157240
13	0.169241
26	0.176753
16	0.180259
11	0.194573
17	0.208425
4	0.208805
25	0.216587
3	0.237306
18	0.240925
28	0.272639
2	0.317805
27	0.365490
1	0.431823
event	65	1388906448.986410	2997428.3	384322.4	191.1	0.067056
25	0.100001
26	0.330001
16	0.354938
17	0.382272
8	0.393021
9	0.393688
18	0.395771
3	0.407631
28	0.423230
2	0.462230
27	0.484371
1	0.515037
event	66	1388916202.921388	2997220.3	381094.6	962.8	0.054996
27	0.100001
7	0.113062
8	0.118228
6	0.129702
9	0.146062
16	0.170663
17	0.183163
3	0.185702
18	0.196496
28	0.211825
2	0.236324
25	0.258677
event	67	1388921051.411798	2997637.7	381585.6	1081.6	0.050724
12	0.100001
26	0.117224
13	0.127168
11	0.133668
25	0.145224
9	0.157322
8	0.162155
7	0.191988
27	0.226119
16	0.229768
17	0.270102
3	0.288826
18	0.300268
28	0.351359
event	68	1388931849.619192	2997930.1	381574.9	1082.3	0.053365
11	0.100001
25	0.106935
26	0.138102
9	0.164558
8	0.202058
7	0.222558
16	0.280927
27	0.281895
17	0.328593
18	0.356259
28	0.373978
event	69	1388936343.915426	2997840.9	381628.5	1185.2	0.009278
25	0.100001
11	0.109211
26	0.119168
9	0.182867
8	0.200866
7	0.218533
16	0.258770
17	0.302270
18	0.335770
28	0.361128
27	0.462133
1	0.526800
event	70	1388936697.644577	2996838.4	381316.8	1077.8	0.035844
17	0.100001
4	0.107116
16	0.114001
18	0.116501
6	0.117282
3	0.118782
1	0.145282
7	0.148453
28	0.150188
8	0.174787
2	0.183355
9	0.219120
27	0.230282
26	0.250714
25	0.303881
event	71	1388954376.627774	2998052.9	381551.5	1074.4	0.055619
11	0.100001
25	0.101183
26	0.134017
9	0.158970
8	0.192470
7	0.222637
27	0.271559
16	0.280936
17	0.327603
18	0.352270
28	0.379322
event	72	1388965443.550826	2997217.1	381117.6	780.5	0.006815
7	0.100001
8	0.106668
9	0.133168
16	0.157948
17	0.170948
3	0.172233
18	0.186281
28	0.201763
26	0.204464
2	0.236262
25	0.243630
27	0.270126
event	73	1388965465.956524	2997905.2	381514.4	1049.6	0.039912
11	0.100001
25	0.112598
26	0.131598
12	0.139668
9	0.146137
8	0.182137
13	0.193169
7	0.208303
16	0.270083
17	0.304749
3	0.327868
1	0.353595
18	0.355416
28	0.386064
27	0.476595
event	74	1388965973.661222	2997289.9	381252.3	830.1	0.018072
7	0.100001
8	0.100334
9	0.131500
16	0.164209
17	0.184209
26	0.195714
18	0.209876
28	0.226157
25	0.234715
27	0.372251
event	75	1388974705.905488	2997263.3	381375.9	1068.8	0.048858
7	0.100001
8	0.107834
16	0.135272
27	0.149275
13	0.150212
9	0.152001
17	0.164272
26	0.180837
4	0.188054
18	0.194939
3	0.210220
28	0.250064
event	76	1388976679.669308	2997860.4	381562.3	1200.1	0.015915
11	0.100001
25	0.117111
26	0.133777
12	0.137668
8	0.201797
7	0.205964
16	0.273326
17	0.331493
3	0.351143
18	0.353159
28	0.376666
event	77	1388977510.052205	2996536.2	381405.4	1114.2	0.010856
18	0.100001
3	0.125393
28	0.127474
17	0.128167
4	0.146060
2	0.155474
16	0.164834
27	0.204415
1	0.251914
8	0.275792
event	78	1388977598.318191	2996059.9	381017.4	1151.4	0.058335
4	0.100001
27	0.164657
2	0.184730
1	0.202991
28	0.225230
18	0.259092
3	0.265334
17	0.292759
16	0.325259
7	0.371477
8	0.387144
9	0.492810
26	0.519321
event	79	1388977772.478444	2996936.5	381472.0	1052.0	0.010488
16	0.100001
5	0.124796
17	0.126501
6	0.132962
4	0.134462
18	0.160334
7	0.162001
3	0.165796
8	0.187501
28	0.199298
2	0.227965
9	0.233334
26	0.272587
27	0.289852
1	0.352019
event	80	1388977878.469545	2997860.2	381634.0	1106.1	0.048617
25	0.100001
11	0.102090
26	0.131334
9	0.178146
8	0.206645
7	0.227313
16	0.283790
27	0.313276
17	0.336290
18	0.382124
28	0.391582
event	81	1388979329.343907	2996982.7	381437.0	985.3	0.062393
8	0.100001
5	0.272624
6	0.274957
16	0.284575
17	0.298908
4	0.303290
7	0.314001
3	0.327623
18	0.328907
28	0.365462
9	0.394335
2	0.407462
26	0.419944
27	0.487832
1	0.541165
event	82	1388986639.966779	2996741.0	381467.4	1156.1	0.018939
17	0.100001
18	0.109501
4	0.123495
16	0.126835
3	0.134662
28	0.159948
2	0.209949
7	0.238830
27	0.258569
8	0.261663
1	0.312236
event	83	1388987746.460462	2997584.6	381393.7	1007.7	0.011761
9	0.100001
8	0.106334
12	0.118304
7	0.126667
13	0.134803
26	0.138657
16	0.208548
17	0.234881
3	0.255600
18	0.256714
28	0.287408
27	0.411761
event	84	1389005591.493425	2997211.2	381084.1	869.7	0.004403
7	0.100001
8	0.105667
9	0.133667
16	0.157578
17	0.169744
3	0.172501
18	0.183077
28	0.200775
2	0.224776
27	0.272290
event	85	1389029683.724253	2996844.3	381317.4	1082.2	0.034953
17	0.100001
4	0.106830
16	0.115001
18	0.115834
6	0.117663
3	0.118330
28	0.148861
7	0.149735
1	0.157314
8	0.174069
2	0.182694
9	0.220569
event	86	1389048638.698923	2997208.8	381084.4	829.9	0.003603
7	0.100001
8	0.105668
9	0.133001
16	0.155697
17	0.168197
3	0.170511
18	0.181863
28	0.197770
2	0.225270
27	0.271446
event	87	1389059712.957481	2996568.3	381287.3	1064.4	0.007554
18	0.100001
3	0.103261
28	0.111736
4	0.128927
17	0.131334
2	0.144569
16	0.163335
27	0.193117
7	0.217650
8	0.231316
1	0.245950
9	0.294816
event	88	1389063806.912738	2998057.6	381690.6	885.5	0.022427
25	0.100001
11	0.111429
26	0.131168
12	0.135428
9	0.200465
8	0.220465
16	0.286278
17	0.343277
3	0.366666
18	0.367611
28	0.386744
1	0.564122
event	89	1389063961.360112	2996790.3	381422.4	1186.4	0.021988
17	0.100001
18	0.117501
16	0.123168
4	0.125417
3	0.137082
28	0.164767
2	0.205767
8	0.260454
27	0.268283
9	0.291787
1	0.319450
event	90	1389065097.938592	2996537.0	381422.0	1104.2	0.012254
18	0.100001
3	0.124918
28	0.128230
17	0.128834
4	0.148918
2	0.157397
16	0.163501
27	0.205574
1	0.254407
8	0.280382
event	91	1389074295.889610	2997793.5	381595.3	1066.8	0.013222
11	0.100001
12	0.120667
25	0.122819
26	0.123986
9	0.153503
13	0.164168
8	0.180337
7	0.208670
16	0.262993
4	0.307571
17	0.316160
3	0.328738
18	0.331160
28	0.366298
27	0.462806
1	0.527306
event	92	1389074669.898048	2996834.1	381307.6	1088.7	0.004614
17	0.100001
4	0.105954
16	0.115002
18	0.115168
3	0.117455
7	0.148036
28	0.148236
8	0.177702
2	0.180736
9	0.219868
27	0.228520
1	0.283020
event	93	1389074871.140337	2997016.5	381423.3	1017.7	0.007175
6	0.100001
5	0.107334
16	0.108528
17	0.126861
4	0.129668
7	0.133324
8	0.154824
3	0.157835
18	0.158027
13	0.190788
9	0.196658
28	0.197559
26	0.237715
2	0.248725
27	0.303147
1	0.348481
event	94	1389074884.424862	2997564.5	381507.4	1034.1	0.011791
12	0.100001
13	0.108668
8	0.120223
26	0.121086
9	0.122223
7	0.144556
16	0.188171
17	0.233004
18	0.285171
28	0.309694
event	95	1389074960.730093	2997093.7	382809.8	311.3	0.009377
16	0.100001
18	0.136168
17	0.140167
8	0.148140
3	0.151826
9	0.154640
28	0.165679
2	0.203179
27	0.225580
1	0.257747
event	96	1389089753.061181	2997221.0	381109.5	773.2	0.002826
7	0.100001
8	0.106168
6	0.115891
16	0.156522
17	0.169355
3	0.171892
18	0.183855
28	0.198782
2	0.234949
27	0.272308
event	97	1389134665.014181	2996834.3	381321.3	1072.7	0.004509
17	0.100001
4	0.105899
16	0.114667
18	0.115001
3	0.117066
6	0.125233
28	0.148134
7	0.149426
8	0.174593
2	0.181467
9	0.219593
27	0.228847
1	0.285347
event	98	1389145160.204610	2997782.5	381579.1	1093.8	0.021382
11	0.100001
25	0.115405
26	0.136072
9	0.148030
8	0.186030
7	0.220031
16	0.274773
17	0.305606
3	0.341313
18	0.354939
28	0.356872
27	0.478231
1	0.553398
event	99	1389145842.484837	2997776.5	381323.5	959.5	0.010899
9	0.100001
12	0.127835
11	0.128501
8	0.141668
26	0.150505
25	0.151504
13	0.166668
7	0.168001
16	0.239869
17	0.269536
3	0.286848
18	0.295202
28	0.319702
27	0.445288
event	100	1389147086.088074	2997093.5	381403.8	1026.2	0.006254
6	0.100001
16	0.116980
7	0.119107
8	0.139774
17	0.142813
4	0.147501
13	0.168855
3	0.171335
18	0.175647
9	0.183108
12	0.204522
26	0.207561
28	0.209962
2	0.246962
25	0.254395
27	0.299509
1	0.354508
event	101	1389148066.598207	2997010.9	381535.7	1061.5	0.014364
16	0.100001
17	0.130834
7	0.150152
18	0.168334
8	0.169819
3	0.173355
28	0.207345
9	0.219652
26	0.246230
2	0.291845
27	0.328902
event	102	1389149542.753563	2997767.0	381553.5	1088.5	0.005942
11	0.100001
12	0.109335
26	0.117463
25	0.120463
9	0.138225
13	0.150668
8	0.168725
7	0.196059
16	0.241199
17	0.272366
18	0.307699
3	0.308150
28	0.347658
27	0.439472
event	103	1389151600.714428	2997268.3	381434.3	1009.7	0.008638
7	0.100001
8	0.107501
6	0.116383
16	0.140422
9	0.156668
17	0.168756
26	0.171431
18	0.198756
25	0.217431
28	0.254904
event	104	1389152645.962202	2997534.2	381408.1	984.4	0.050678
9	0.100001
8	0.106335
12	0.118346
7	0.127335
26	0.139325
13	0.140345
25	0.166325
27	0.182835
16	0.183697
17	0.233697
3	0.255691
18	0.258864
28	0.276864
event	105	1389153004.796457	2997669.6	379613.8	532.5	0.008814
9	0.100001
8	0.112501
2	0.167574
28	0.171574
17	0.174120
18	0.179287
16	0.182453
26	0.184623
27	0.199318
25	0.213124
1	0.224652
event	106	1389153191.756113	2997423.6	381388.0	1040.2	0.019658
8	0.100001
7	0.117668
9	0.122668
13	0.136434
26	0.155354
16	0.171165
25	0.194687
17	0.198498
3	0.255763
18	0.256331
28	0.289095
2	0.374429
event	107	1389153522.925699	2997548.3	379926.0	283.8	0.003677
9	0.100001
8	0.109334
28	0.163907
2	0.164240
17	0.170017
18	0.181017
16	0.181350
26	0.181520
27	0.195075
1	0.223907
event	108	1389156110.778279	2997285.4	381532.3	1006.3	0.047693
13	0.100001
7	0.102048
8	0.107882
16	0.125439
27	0.135242
12	0.139835
9	0.144048
26	0.149272
17	0.155773
4	0.174902
25	0.182272
3	0.190902
18	0.190939
28	0.252642
2	0.301975
1	0.407408
event	109	1389158439.907158	2997133.7	381366.8	950.2	0.050582
6	0.100001
7	0.105108
27	0.117552
8	0.130774
16	0.132131
17	0.158465
13	0.176326
9	0.183274
3	0.185168
18	0.190464
26	0.215160
28	0.218475
25	0.249993
event	110	1389159440.915971	2997219.4	381375.1	1008.8	0.048219
7	0.100001
6	0.113968
8	0.116501
16	0.141921
27	0.144526
9	0.165668
13	0.166935
17	0.167421
26	0.189137
18	0.196922
3	0.212467
25	0.235636
28	0.247769
event	111	1389160949.554655	2995789.7	380883.5	906.3	0.019725
1	0.100001
27	0.130167
2	0.173647
28	0.222147
3	0.262998
18	0.265540
17	0.305373
16	0.350040
8	0.436801
26	0.522574
event	112	1389164456.686207	2997831.1	381599.3	1095.8	0.007288
11	0.100001
25	0.116683
12	0.128834
26	0.132683
13	0.174002
9	0.179730
8	0.201397
7	0.227730
16	0.268069
17	0.304236
4	0.314075
3	0.331574
18	0.335236
28	0.365912
2	0.420746
27	0.456230
1	0.530564
event	113	1389178631.471502	2997845.7	381665.3	1129.4	0.015107
25	0.100001
11	0.101383
26	0.129001
12	0.138382
9	0.177860
8	0.203360
7	0.232028
3	0.353447
28	0.393922
27	0.497036
event	114	1389207383.867397	2996828.9	381318.6	1064.6	0.005901
17	0.100001
4	0.105575
18	0.114501
16	0.115334
3	0.116241
28	0.147861
7	0.148187
8	0.177020
2	0.180194
27	0.225879
26	0.258733
1	0.284545
event	115	1389235686.998469	2995908.9	381153.1	1141.5	0.018126
21	0.100001
27	0.108943
1	0.124276
2	0.139006
20	0.149501
28	0.176839
19	0.182168
3	0.216258
7	0.321383
8	0.346550
26	0.457797
25	0.494463
event	116	1389240788.178928	2995778.4	380988.2	946.7	0.030540
1	0.100001
22	0.113103
27	0.144668
21	0.164269
2	0.187994
20	0.212436
28	0.234495
19	0.246102
3	0.282042
7	0.402548
8	0.453715
9	0.502381
26	0.536176
25	0.567176
