5000	400	0	0
5000	800.	0	0
5000	950.	0	0
5000	1100.	0	0
5000	1250.	0	0
5000	1400.	0	0
5000	1550.	0	0
5000	1700.	0	0
5000	2200.	0	0
5600.	400	0	0
5600.	800.	0.	0
5600.	950.	0.	103
5600.	1100.	0.0343498315048778	212
5600.	1250.	0.	157
5600.	1400.	0.	30
5600.	1550.	0.	31
5600.	1700.	0.	26
5600.	2200.	0	0
5750.	400	0	0
5750.	800.	0.	19
5750.	950.	0.2810503442465383	885
5750.	1100.	0.1934345751344828	1891
5750.	1250.	-0.3427551855852653	1674
5750.	1400.	-0.06501314450099949	661
5750.	1550.	0.	44
5750.	1700.	0.	25
5750.	2200.	0	0
5900.	400	0	0
5900.	800.	0.	26
5900.	950.	2.915452090491264	1686
5900.	1100.	-1.0988258289641988	3133
5900.	1250.	-5.	2928
5900.	1400.	-1.0918903574569485	1200
5900.	1550.	0.	46
5900.	1700.	0.	21
5900.	2200.	0	0
6050.	400	0	0
6050.	800.	0.	62
6050.	950.	2.284328308653352	1862
6050.	1100.	-1.994418645406248	4018
6050.	1250.	-5.	4396
6050.	1400.	-5.	2385
6050.	1550.	0.	94
6050.	1700.	0.	31
6050.	2200.	0	0
6200.	400	0	0
6200.	800.	0.	57
6200.	950.	0.7408303136299033	1089
6200.	1100.	0.6248444852993329	3732
6200.	1250.	-5.	5196
6200.	1400.	-5.	3820
6200.	1550.	0.25835860561113	994
6200.	1700.	0.	43
6200.	2200.	0	0
6350.	400	0	0
6350.	800.	0.	33
6350.	950.	-1.3621002789944543	548
6350.	1100.	3.854476771140331	2732
6350.	1250.	-3.136365528290694	5698
6350.	1400.	-5.	4678
6350.	1550.	-1.4677699383253462	1179
6350.	1700.	0.	31
6350.	2200.	0	0
6500.	400	0	0
6500.	800.	0.	33
6500.	950.	-0.6632624587590397	228
6500.	1100.	2.398907965248513	1829
6500.	1250.	4.999999999999999	6640
6500.	1400.	-5.	5964
6500.	1550.	-2.7617435627697517	1321
6500.	1700.	0.	20
6500.	2200.	0	0
6650.	400	0	0
6650.	800.	0.	3
6650.	950.	0.	112
6650.	1100.	0.4932788460930566	1574
6650.	1250.	5.	6444
6650.	1400.	-5.	7582
6650.	1550.	-1.2200417138188684	3630
6650.	1700.	0.	21
6650.	2200.	0	0
6800.	400	0	0
6800.	800.	0.	0
6800.	950.	0.	67
6800.	1100.	-2.1827450924143976	1381
6800.	1250.	5.	5558
6800.	1400.	-5.	7407
6800.	1550.	-5.	4326
6800.	1700.	-0.18199251359466057	660
6800.	2200.	0	0
6950.	400	0	0
6950.	800.	0.	0
6950.	950.	0.	37
6950.	1100.	-4.159176085700756	810
6950.	1250.	5.	4381
6950.	1400.	-5.	7121
6950.	1550.	-5.	5142
6950.	1700.	-0.4056182223829362	1782
6950.	2200.	0	0
7100.	400	0	0
7100.	800.	0.	0
7100.	950.	0.	23
7100.	1100.	-3.836677061913939	560
7100.	1250.	-1.9916825853301265	3606
7100.	1400.	-2.814979835856873	6379
7100.	1550.	-5.	4988
7100.	1700.	-2.170576538332948	1451
7100.	2200.	0	0
7250.	400	0	0
7250.	800.	0.	0
7250.	950.	0.	27
7250.	1100.	-1.2591859639984924	559
7250.	1250.	1.958614671726205	3424
7250.	1400.	-5.	6369
7250.	1550.	-5.	4890
7250.	1700.	-4.999999999999999	1349
7250.	2200.	0	0
7400.	400	0	0
7400.	800.	0.	1
7400.	950.	0.	37
7400.	1100.	-0.422136559313992	431
7400.	1250.	5.	2938
7400.	1400.	-3.0517449628670374	5970
7400.	1550.	-5.	5677
7400.	1700.	-3.813646941018984	2786
7400.	2200.	0	0
7550.	400	0	0
7550.	800.	0.	1
7550.	950.	0.	59
7550.	1100.	0.0891748344102726	271
7550.	1250.	1.205941706148969	2535
7550.	1400.	-0.3555106428070492	5291
7550.	1550.	-5.	6092
7550.	1700.	-1.8009993221280927	4010
7550.	2200.	0	0
7700.	400	0	0
7700.	800.	0.	5
7700.	950.	0.	83
7700.	1100.	-0.277191142353453	298
7700.	1250.	0.09553848216378405	1664
7700.	1400.	-5.	4054
7700.	1550.	-5.	5475
7700.	1700.	-0.7531622805445187	4001
7700.	2200.	0	0
7850.	400	0	0
7850.	800.	0.	20
7850.	950.	0.	82
7850.	1100.	-0.18728687951995868	241
7850.	1250.	0.12608458289059202	713
7850.	1400.	-1.2517687363874874	2194
7850.	1550.	-0.39632338155666047	3333
7850.	1700.	-0.04186612623758825	2396
7850.	2200.	0	0
8000.	400	0	0
8000.	800.	0.	34
8000.	950.	0.	63
8000.	1100.	0.	72
8000.	1250.	0.	112
8000.	1400.	0.023437071582018357	686
8000.	1550.	0.1291382784545505	1016
8000.	1700.	0.189079854200941	532
8000.	2200.	0	0
8150.	400	0	0
8150.	800.	0.	17
8150.	950.	0.	27
8150.	1100.	0.	29
8150.	1250.	0.	38
8150.	1400.	0.	135
8150.	1550.	0.	199
8150.	1700.	0.	106
8150.	2200.	0	0
8300.	400	0	0
8300.	800.	0.	0
8300.	950.	0.	0
8300.	1100.	0.	1
8300.	1250.	0.	12
8300.	1400.	0.	30
8300.	1550.	0.	29
8300.	1700.	0.	17
8300.	2200.	0	0
8900.	400	0	0
8900.	800.	0	0
8900.	950.	0	0
8900.	1100.	0	0
8900.	1250.	0	0
8900.	1400.	0	0
8900.	1550.	0	0
8900.	1700.	0	0
8900.	2200.	0	0
