5000	400	0	0
5000	800.	0	0
5000	950.	0	0
5000	1100.	0	0
5000	1250.	0	0
5000	1400.	0	0
5000	1550.	0	0
5000	1700.	0	0
5000	2200.	0	0
5600.	400	0	0
5600.	800.	0.	0
5600.	950.	0.	2
5600.	1100.	0.	28
5600.	1250.	0.	44
5600.	1400.	0.	33
5600.	1550.	0.	9
5600.	1700.	0.	0
5600.	2200.	0	0
5750.	400	0	0
5750.	800.	0.	10
5750.	950.	0.	95
5750.	1100.	0.	161
5750.	1250.	0.	109
5750.	1400.	0.	42
5750.	1550.	0.	9
5750.	1700.	0.	0
5750.	2200.	0	0
5900.	400	0	0
5900.	800.	0.	12
5900.	950.	0.	180
5900.	1100.	-0.02325038238415136	293
5900.	1250.	0.	194
5900.	1400.	0.	52
5900.	1550.	0.	18
5900.	1700.	0.	0
5900.	2200.	0	0
6050.	400	0	0
6050.	800.	0.	9
6050.	950.	0.	170
6050.	1100.	0.9003838743960669	291
6050.	1250.	0.1628950152926574	253
6050.	1400.	0.	53
6050.	1550.	0.	13
6050.	1700.	0.	0
6050.	2200.	0	0
6200.	400	0	0
6200.	800.	0.	19
6200.	950.	0.	163
6200.	1100.	2.971090582943759	334
6200.	1250.	0.7544867955293052	316
6200.	1400.	0.	92
6200.	1550.	0.	25
6200.	1700.	0.	0
6200.	2200.	0	0
6350.	400	0	0
6350.	800.	0.	118
6350.	950.	0.9438892556390789	211
6350.	1100.	5.	442
6350.	1250.	2.4889454303481813	402
6350.	1400.	0.	199
6350.	1550.	0.	40
6350.	1700.	0.	11
6350.	2200.	0	0
6500.	400	0	0
6500.	800.	0.	138
6500.	950.	0.533789609063555	220
6500.	1100.	3.380465281196117	513
6500.	1250.	5.	527
6500.	1400.	0.2326421178921278	321
6500.	1550.	0.	58
6500.	1700.	0.	29
6500.	2200.	0	0
6650.	400	0	0
6650.	800.	0.	78
6650.	950.	0.	136
6650.	1100.	0.9410482908508264	470
6650.	1250.	-0.6996081151471532	691
6650.	1400.	1.15589515847771	442
6650.	1550.	0.	117
6650.	1700.	0.	35
6650.	2200.	0	0
6800.	400	0	0
6800.	800.	0.	31
6800.	950.	0.	94
6800.	1100.	1.3271935664109753	471
6800.	1250.	-5.	749
6800.	1400.	0.8938153130322949	459
6800.	1550.	0.	135
6800.	1700.	0.	18
6800.	2200.	0	0
6950.	400	0	0
6950.	800.	0.	5
6950.	950.	0.	85
6950.	1100.	-0.15254444848833465	431
6950.	1250.	-5.	671
6950.	1400.	1.5121466376672947	432
6950.	1550.	0.	113
6950.	1700.	0.	7
6950.	2200.	0	0
7100.	400	0	0
7100.	800.	0.	0
7100.	950.	-0.11224790357118829	233
7100.	1100.	-1.9698501903879242	767
7100.	1250.	-5.	878
7100.	1400.	1.7859891135607744	469
7100.	1550.	0.	123
7100.	1700.	0.	19
7100.	2200.	0	0
7250.	400	0	0
7250.	800.	0.	1
7250.	950.	-0.28780224551995043	232
7250.	1100.	-0.24173095821874402	868
7250.	1250.	-4.999999999999999	1016
7250.	1400.	0.04362098172344725	643
7250.	1550.	0.	168
7250.	1700.	0.	49
7250.	2200.	0	0
7400.	400	0	0
7400.	800.	0.	1
7400.	950.	0.	53
7400.	1100.	0.3850776692342489	458
7400.	1250.	-3.4141047038691927	694
7400.	1400.	-0.2987287058345466	571
7400.	1550.	0.21327151020644164	255
7400.	1700.	0.	77
7400.	2200.	0	0
7550.	400	0	0
7550.	800.	0.	4
7550.	950.	0.	25
7550.	1100.	0.	140
7550.	1250.	-0.7451961875066474	416
7550.	1400.	-0.11649013096657701	437
7550.	1550.	1.2997560785591045	244
7550.	1700.	0.	89
7550.	2200.	0	0
7700.	400	0	0
7700.	800.	0.	12
7700.	950.	0.	37
7700.	1100.	0.	79
7700.	1250.	0.19822040949511113	203
7700.	1400.	-0.2385800818267182	255
7700.	1550.	0.	173
7700.	1700.	0.	88
7700.	2200.	0	0
7850.	400	0	0
7850.	800.	0.	13
7850.	950.	0.	31
7850.	1100.	0.	53
7850.	1250.	0.	114
7850.	1400.	0.	138
7850.	1550.	0.	87
7850.	1700.	0.	55
7850.	2200.	0	0
8000.	400	0	0
8000.	800.	0.	10
8000.	950.	0.	23
8000.	1100.	0.	45
8000.	1250.	0.	57
8000.	1400.	0.	53
8000.	1550.	0.	41
8000.	1700.	0.	22
8000.	2200.	0	0
8150.	400	0	0
8150.	800.	0.	10
8150.	950.	0.	10
8150.	1100.	0.	9
8150.	1250.	0.	20
8150.	1400.	0.	22
8150.	1550.	0.	29
8150.	1700.	0.	22
8150.	2200.	0	0
8300.	400	0	0
8300.	800.	0.	10
8300.	950.	0.	10
8300.	1100.	0.	0
8300.	1250.	0.	14
8300.	1400.	0.	20
8300.	1550.	0.	12
8300.	1700.	0.	10
8300.	2200.	0	0
8900.	400	0	0
8900.	800.	0	0
8900.	950.	0	0
8900.	1100.	0	0
8900.	1250.	0	0
8900.	1400.	0	0
8900.	1550.	0	0
8900.	1700.	0	0
8900.	2200.	0	0
