5000	400	0	0
5000	800.	0	0
5000	950.	0	0
5000	1100.	0	0
5000	1250.	0	0
5000	1400.	0	0
5000	1550.	0	0
5000	1700.	0	0
5000	2200.	0	0
5600.	400	0	0
5600.	800.	0.	0
5600.	950.	0.	67
5600.	1100.	0.	128
5600.	1250.	0.	77
5600.	1400.	0.	15
5600.	1550.	0.	0
5600.	1700.	0.	0
5600.	2200.	0	0
5750.	400	0	0
5750.	800.	0.	25
5750.	950.	0.	126
5750.	1100.	1.0746307355961828	342
5750.	1250.	-0.1651664564933314	281
5750.	1400.	0.	44
5750.	1550.	0.	9
5750.	1700.	0.	0
5750.	2200.	0	0
5900.	400	0	0
5900.	800.	0.	56
5900.	950.	0.	186
5900.	1100.	1.2435754115076576	418
5900.	1250.	-0.002242639458455933	422
5900.	1400.	0.	191
5900.	1550.	0.	20
5900.	1700.	0.	0
5900.	2200.	0	0
6050.	400	0	0
6050.	800.	0.	80
6050.	950.	-0.04524385392850554	223
6050.	1100.	-1.4854905218917076	414
6050.	1250.	-0.8751087943819381	427
6050.	1400.	0.3320251378092473	295
6050.	1550.	0.	91
6050.	1700.	0.	23
6050.	2200.	0	0
6200.	400	0	0
6200.	800.	0.	72
6200.	950.	0.	168
6200.	1100.	-0.4601428169834142	239
6200.	1250.	-2.012208235721325	316
6200.	1400.	-0.5455989596877497	292
6200.	1550.	0.	113
6200.	1700.	0.	24
6200.	2200.	0	0
6350.	400	0	0
6350.	800.	0.	3
6350.	950.	0.	60
6350.	1100.	0.	152
6350.	1250.	-1.524900840916177	290
6350.	1400.	-1.3077060466787616	314
6350.	1550.	0.	128
6350.	1700.	0.	12
6350.	2200.	0	0
6500.	400	0	0
6500.	800.	0.	0
6500.	950.	0.	25
6500.	1100.	0.	101
6500.	1250.	-0.8200899411358483	389
6500.	1400.	-0.19631287184867022	509
6500.	1550.	0.9099230191428991	253
6500.	1700.	0.	13
6500.	2200.	0	0
6650.	400	0	0
6650.	800.	0.	0
6650.	950.	0.	20
6650.	1100.	0.	138
6650.	1250.	-0.3147740901188028	515
6650.	1400.	-0.1629572902891742	750
6650.	1550.	0.8247307838104049	466
6650.	1700.	0.	12
6650.	2200.	0	0
6800.	400	0	0
6800.	800.	0.	0
6800.	950.	0.	30
6800.	1100.	0.	157
6800.	1250.	-3.000369716828025	478
6800.	1400.	-2.7531897809630643	754
6800.	1550.	0.6728784572134318	499
6800.	1700.	0.	6
6800.	2200.	0	0
6950.	400	0	0
6950.	800.	0.	0
6950.	950.	0.	32
6950.	1100.	0.	95
6950.	1250.	-3.842924249923701	337
6950.	1400.	-4.100418507543469	706
6950.	1550.	-1.8276136576712232	558
6950.	1700.	0.	70
6950.	2200.	0	0
7100.	400	0	0
7100.	800.	0.	0
7100.	950.	0.	30
7100.	1100.	0.	93
7100.	1250.	-3.061738560666542	224
7100.	1400.	-2.6749389195124755	698
7100.	1550.	-5.	690
7100.	1700.	0.1884923841822786	219
7100.	2200.	0	0
7250.	400	0	0
7250.	800.	0.	0
7250.	950.	0.	34
7250.	1100.	0.	111
7250.	1250.	-1.7902770621677915	238
7250.	1400.	0.45988398787316287	793
7250.	1550.	-5.	828
7250.	1700.	-0.7242900000164605	445
7250.	2200.	0	0
7400.	400	0	0
7400.	800.	0.	0
7400.	950.	0.	31
7400.	1100.	0.	92
7400.	1250.	-0.46141142467852	234
7400.	1400.	2.8599732368813706	777
7400.	1550.	-5.	1157
7400.	1700.	-3.9473636658770452	832
7400.	2200.	0	0
7550.	400	0	0
7550.	800.	0.	10
7550.	950.	0.	27
7550.	1100.	0.	107
7550.	1250.	-0.21722883861426526	246
7550.	1400.	0.9691974642010479	778
7550.	1550.	-5.	2585
7550.	1700.	-5.	2290
7550.	2200.	0	0
7700.	400	0	0
7700.	800.	0.	10
7700.	950.	0.	21
7700.	1100.	0.	108
7700.	1250.	-1.601717448772748	260
7700.	1400.	-0.984205134109001	881
7700.	1550.	-2.2123375966831027	3552
7700.	1700.	-5.	3310
7700.	2200.	0	0
7850.	400	0	0
7850.	800.	0.	0
7850.	950.	0.	11
7850.	1100.	0.	61
7850.	1250.	0.	170
7850.	1400.	-0.0019243304210995672	661
7850.	1550.	-4.588642248357751	2646
7850.	1700.	-5.	2472
7850.	2200.	0	0
8000.	400	0	0
8000.	800.	0.	0
8000.	950.	0.	14
8000.	1100.	0.	32
8000.	1250.	0.	81
8000.	1400.	0.07611012639609567	303
8000.	1550.	-0.3779706564480549	725
8000.	1700.	-0.21247353677568268	551
8000.	2200.	0	0
8150.	400	0	0
8150.	800.	0.	0
8150.	950.	0.	12
8150.	1100.	0.	22
8150.	1250.	0.	45
8150.	1400.	0.	84
8150.	1550.	0.	133
8150.	1700.	0.	90
8150.	2200.	0	0
8300.	400	0	0
8300.	800.	0.	0
8300.	950.	0.	12
8300.	1100.	0.	22
8300.	1250.	0.	20
8300.	1400.	0.	31
8300.	1550.	0.	53
8300.	1700.	0.	34
8300.	2200.	0	0
8900.	400	0	0
8900.	800.	0	0
8900.	950.	0	0
8900.	1100.	0	0
8900.	1250.	0	0
8900.	1400.	0	0
8900.	1550.	0	0
8900.	1700.	0	0
8900.	2200.	0	0
