5000	400	5633.656634846148
5000	800.	5181.277741581563
5000	950.	5106.628128328422
5000	1100.	5303.865530848408
5000	1250.	5266.213644930281
5000	1400.	5378.533336051366
5000	1550.	5482.530091435225
5000	1700.	5666.046816327281
5000	2200.	5697.750179462268
5600.	400	5329.702763448169
5600.	800.	5258.133500883122
5600.	950.	5239.89412010537
5600.	1100.	5236.401295117395
5600.	1250.	5410.967483546436
5600.	1400.	5367.977361287213
5600.	1550.	5373.840767732643
5600.	1700.	5409.479046454394
5600.	2200.	5500.994095490437
5750.	400	5381.6744231209095
5750.	800.	5292.632569483687
5750.	950.	5290.186954847403
5750.	1100.	5281.125706644967
5750.	1250.	5431.7710376508385
5750.	1400.	5391.001355817314
5750.	1550.	5361.596292581953
5750.	1700.	5362.654772277531
5750.	2200.	5488.6128783581735
5900.	400	5625.132595802902
5900.	800.	5342.559043928618
5900.	950.	5474.690084119763
5900.	1100.	5256.087128454359
5900.	1250.	5213.494331303483
5900.	1400.	5372.228072475045
5900.	1550.	5393.581755335102
5900.	1700.	5349.475490144715
5900.	2200.	5464.13980564746
6050.	400	5474.388978794777
6050.	800.	5359.194169194103
6050.	950.	5461.6474214546415
6050.	1100.	5238.671991029522
6050.	1250.	4961.877777503904
6050.	1400.	5205.497373003065
6050.	1550.	5417.848341593072
6050.	1700.	5342.432302574984
6050.	2200.	5410.553004353329
6200.	400	5359.5655164765
6200.	800.	5359.342462408066
6200.	950.	5399.355021426773
6200.	1100.	5401.730291141642
6200.	1250.	4337.912008233512
6200.	1400.	4938.935536147722
6200.	1550.	5442.358746628217
6200.	1700.	5359.764667024386
6200.	2200.	5422.997052233007
6350.	400	5352.991881853505
6350.	800.	5369.288513868729
6350.	950.	5294.959412024229
6350.	1100.	5593.365688810912
6350.	1250.	5177.558228828857
6350.	1400.	4472.398097054463
6350.	1550.	5325.10949871097
6350.	1700.	5355.625303627947
6350.	2200.	5393.340407710939
6500.	400	5388.618868651922
6500.	800.	5389.6165186514
6500.	950.	5335.482507609935
6500.	1100.	5489.314645410228
6500.	1250.	6061.025193380077
6500.	1400.	4471.587872518972
6500.	1550.	5265.00669351615
6500.	1700.	5351.987923243432
6500.	2200.	5357.29867635157
6650.	400	5489.393469697823
6650.	800.	5391.395524660851
6650.	950.	5313.139919261142
6650.	1100.	5318.303876232909
6650.	1250.	6038.204641732071
6650.	1400.	4400.200099947867
6650.	1550.	5341.04213361053
6650.	1700.	5372.042042917033
6650.	2200.	5337.472242731219
6800.	400	5598.636995250645
6800.	800.	5366.4533258369565
6800.	950.	5252.029924374473
6800.	1100.	5104.537925169105
6800.	1250.	6225.403378251704
6800.	1400.	4600.187051084988
6800.	1550.	5145.280354680701
6800.	1700.	5395.141883191673
6800.	2200.	5333.671352464043
6950.	400	5502.110282106675
6950.	800.	5372.480125200196
6950.	950.	5271.114798468679
6950.	1100.	5010.517013214956
6950.	1250.	5711.893931367425
6950.	1400.	4788.245130656613
6950.	1550.	4678.837480683617
6950.	1700.	5391.077072490777
6950.	2200.	5328.475230477745
7100.	400	5329.311409059532
7100.	800.	5385.097829179547
7100.	950.	5290.615524420822
7100.	1100.	5045.642499165569
7100.	1250.	5088.678493078744
7100.	1400.	5017.904492041624
7100.	1550.	4220.640049887305
7100.	1700.	5263.880280879162
7100.	2200.	5323.495582115353
7250.	400	5321.61588410258
7250.	800.	5398.506102749032
7250.	950.	5308.543098021781
7250.	1100.	5196.441819397597
7250.	1250.	5324.6405269548395
7250.	1400.	4875.34191806732
7250.	1550.	4417.341868288033
7250.	1700.	5081.764159474217
7250.	2200.	5333.133142973329
7400.	400	5294.487319918482
7400.	800.	5378.149897133231
7400.	950.	5352.378563171286
7400.	1100.	5239.921185778007
7400.	1250.	5522.304727845225
7400.	1400.	5019.884807387307
7400.	1550.	4366.542264648782
7400.	1700.	5120.917105638074
7400.	2200.	5350.223973769939
7550.	400	5253.552910978694
7550.	800.	5326.129215668667
7550.	950.	5339.7668989887
7550.	1100.	5276.1472331518335
7550.	1250.	5288.88159942353
7550.	1400.	5160.326042033807
7550.	1550.	4558.780570311907
7550.	1700.	5222.415279692971
7550.	2200.	5344.084129933149
7700.	400	5266.074489066091
7700.	800.	5309.10915886191
7700.	950.	5303.094234309928
7700.	1100.	5265.744904833562
7700.	1250.	5238.157574959105
7700.	1400.	4844.14137215443
7700.	1550.	4840.90635764344
7700.	1700.	5302.706848502008
7700.	2200.	5322.026856695966
7850.	400	5161.1308692731
7850.	800.	5294.083243832899
7850.	950.	5315.697100818329
7850.	1100.	5267.793305687402
7850.	1250.	5245.161046238728
7850.	1400.	5143.892196464102
7850.	1550.	5335.709692104007
7850.	1700.	5364.431238098279
7850.	2200.	5306.497619614021
8000.	400	5164.07113746329
8000.	800.	5277.637785691344
8000.	950.	5307.608466228857
8000.	1100.	5292.461582557893
8000.	1250.	5245.165412373477
8000.	1400.	5205.087113251178
8000.	1550.	5379.925386992682
8000.	1700.	5366.90367230211
8000.	2200.	5296.532108590352
8150.	400	4908.281388148987
8150.	800.	5266.296856374123
8150.	950.	5295.733601229054
8150.	1100.	5265.288131588661
8150.	1250.	5233.82309259817
8150.	1400.	5411.309787009342
8150.	1550.	5390.121688102133
8150.	1700.	5326.669736322813
8150.	2200.	5291.431889623603
8300.	400	5189.191678110543
8300.	800.	5279.233441828834
8300.	950.	5303.172117250694
8300.	1100.	5275.687102161716
8300.	1250.	5254.416646222443
8300.	1400.	5433.482398238913
8300.	1550.	5387.225519040053
8300.	1700.	5341.438827757031
8300.	2200.	5297.828192849114
8900.	400	4120.305815193771
8900.	800.	5010.769653743481
8900.	950.	5119.6966158306195
8900.	1100.	5237.352302583602
8900.	1250.	5503.757856302516
8900.	1400.	5435.357743736897
8900.	1550.	5399.57873167101
8900.	1700.	5308.486218379405
8900.	2200.	5456.471483115203
