5000	400	5734.4566348461485
5000	800.	5482.077741581563
5000	950.	5407.428128328421
5000	1100.	5404.665530848408
5000	1250.	5367.01364493028
5000	1400.	5479.333336051366
5000	1550.	5583.330091435225
5000	1700.	5766.846816327281
5000	2200.	5798.550179462267
5600.	400	5430.502763448169
5600.	800.	5558.933500883122
5600.	950.	5540.6941201053705
5600.	1100.	5535.402600095604
5600.	1250.	5511.767483546436
5600.	1400.	5468.777361287213
5600.	1550.	5474.640767732642
5600.	1700.	5510.279046454394
5600.	2200.	5601.794095490437
5750.	400	5482.47442312091
5750.	800.	5393.432569483686
5750.	950.	5576.118866199519
5750.	1100.	5571.7101835720005
5750.	1250.	5551.188714551505
5750.	1400.	5495.306215318823
5750.	1550.	5462.396292581953
5750.	1700.	5463.4547722775305
5750.	2200.	5589.412878358173
5900.	400	5725.932595802902
5900.	800.	5443.359043928617
5900.	950.	5615.878117614375
5900.	1100.	5613.337249039764
5900.	1250.	5581.580315938126
5900.	1400.	5531.686912778996
5900.	1550.	5494.381755335102
5900.	1700.	5450.275490144715
5900.	2200.	5564.93980564746
6050.	400	5575.1889787947775
6050.	800.	5459.994169194103
6050.	950.	5637.685463287517
6050.	1100.	5695.231992459845
6050.	1250.	5624.651656207941
6050.	1400.	5575.532518561508
6050.	1550.	5518.6483415930725
6050.	1700.	5443.232302574984
6050.	2200.	5511.353004353329
6200.	400	5460.3655164765
6200.	800.	5460.142462408066
6200.	950.	5460.154962687545
6200.	1100.	5842.359675445567
6200.	1250.	5681.578769829472
6200.	1400.	5591.12875316787
6200.	1550.	5529.0979444580735
6200.	1700.	5460.564667024386
6200.	2200.	5523.797052233007
6350.	400	5453.7918818535045
6350.	800.	5470.088513868729
6350.	950.	5519.984610600442
6350.	1100.	5790.296408663023
6350.	1250.	5784.724004082899
6350.	1400.	5573.198097054463
6350.	1550.	5504.069855115958
6350.	1700.	5456.425303627946
6350.	2200.	5494.140407710939
6500.	400	5489.418868651922
6500.	800.	5490.4165186514
6500.	950.	5501.034711758916
6500.	1100.	5649.407291216878
6500.	1250.	5934.628660708635
6500.	1400.	5585.381823084557
6500.	1550.	5511.212676953728
6500.	1700.	5452.787923243432
6500.	2200.	5458.09867635157
6650.	400	5590.193469697823
6650.	800.	5492.195524660851
6650.	950.	5413.939919261142
6650.	1100.	5444.101431715852
6650.	1250.	5556.232687932831
6650.	1400.	5640.253887235302
6650.	1550.	5507.00507559322
6650.	1700.	5472.842042917033
6650.	2200.	5438.272242731219
6800.	400	5699.436995250645
6800.	800.	5467.253325836957
6800.	950.	5352.829924374473
6800.	1100.	5388.269745625982
6800.	1250.	5188.35044772921
6800.	1400.	5598.7996154908615
6800.	1550.	5534.252334494861
6800.	1700.	5505.760637516892
6800.	2200.	5434.471352464043
6950.	400	5602.910282106675
6950.	800.	5473.280125200196
6950.	950.	5371.914798468679
6950.	1100.	5311.610671394034
6950.	1250.	4966.386731586754
6950.	1400.	5585.0798286513655
6950.	1550.	5519.851129606439
6950.	1700.	5513.744263479507
6950.	2200.	5429.275230477745
7100.	400	5430.111409059532
7100.	800.	5485.897829179547
7100.	950.	5385.370558868952
7100.	1100.	5236.869032941471
7100.	1250.	5201.713330590383
7100.	1400.	5559.245002210808
7100.	1550.	5458.133387935302
7100.	1700.	5478.936831261859
7100.	2200.	5424.295582115353
7250.	400	5422.41588410258
7250.	800.	5499.306102749032
7250.	950.	5393.819564196728
7250.	1100.	5349.742701121142
7250.	1250.	5210.029979186656
7250.	1400.	5480.0419984928485
7250.	1550.	5436.072426714766
7250.	1700.	5438.9641701904175
7250.	2200.	5433.933142973328
7400.	400	5395.287319918481
7400.	800.	5478.949897133231
7400.	950.	5453.1785631712855
7400.	1100.	5584.344873864696
7400.	1250.	5341.228461593717
7400.	1400.	5457.5755443449125
7400.	1550.	5450.127615331697
7400.	1700.	5417.010804189358
7400.	2200.	5451.023973769939
7550.	400	5354.352910978694
