5000	400	5566.4566348461485
5000	800.	5114.077741581563
5000	950.	5039.428128328421
5000	1100.	5036.665530848408
5000	1250.	5199.01364493028
5000	1400.	5311.333336051366
5000	1550.	5415.330091435225
5000	1700.	5598.846816327281
5000	2200.	5630.550179462267
5600.	400	5262.502763448169
5600.	800.	5190.933500883122
5600.	950.	5172.6941201053705
5600.	1100.	5167.402600095604
5600.	1250.	5143.767483546436
5600.	1400.	5300.777361287213
5600.	1550.	5306.640767732642
5600.	1700.	5342.279046454394
5600.	2200.	5433.794095490437
5750.	400	5314.47442312091
5750.	800.	5225.432569483686
5750.	950.	5208.118866199518
5750.	1100.	5260.238321338715
5750.	1250.	5174.641941819983
5750.	1400.	5327.306215318823
5750.	1550.	5294.396292581953
5750.	1700.	5295.4547722775305
5750.	2200.	5421.412878358173
5900.	400	5557.932595802902
5900.	800.	5275.359043928617
5900.	950.	5247.878117614375
5900.	1100.	5312.709925735856
5900.	1250.	5213.463396750838
5900.	1400.	5163.686912778996
5900.	1550.	5326.381755335102
5900.	1700.	5282.275490144715
5900.	2200.	5396.93980564746
6050.	400	5407.1889787947775
6050.	800.	5291.994169194103
6050.	950.	5267.302332714132
6050.	1100.	5198.726453267918
6050.	1250.	5201.966512599838
6050.	1400.	5224.880435026273
6050.	1550.	5350.6483415930725
6050.	1700.	5275.232302574984
6050.	2200.	5343.353004353329
6200.	400	5292.3655164765
6200.	800.	5292.142462408066
6200.	950.	5292.154962687545
6200.	1100.	5276.498448706735
6200.	1250.	5166.746313396519
6200.	1400.	5194.786054496532
6200.	1550.	5361.0979444580735
6200.	1700.	5292.564667024386
6200.	2200.	5355.797052233007
6350.	400	5285.7918818535045
6350.	800.	5302.088513868729
6350.	950.	5299.8820689480535
6350.	1100.	5310.570707610762
6350.	1250.	5193.548909333209
6350.	1400.	5138.008055039864
6350.	1550.	5336.069855115958
6350.	1700.	5288.425303627946
6350.	2200.	5326.140407710939
6500.	400	5321.418868651922
6500.	800.	5322.4165186514
6500.	950.	5303.670760076568
6500.	1100.	5290.431039143929
6500.	1250.	5210.153279400328
6500.	1400.	5194.191006983856
6500.	1550.	5190.441700784357
6500.	1700.	5284.787923243432
6500.	2200.	5290.09867635157
6650.	400	5422.193469697823
6650.	800.	5324.195524660851
6650.	950.	5245.939919261142
6650.	1100.	5224.869808240505
6650.	1250.	5210.702601012933
6650.	1400.	5198.586989136076
6650.	1550.	5181.740484506108
6650.	1700.	5304.842042917033
6650.	2200.	5270.272242731219
6800.	400	5531.436995250645
6800.	800.	5299.253325836957
6800.	950.	5184.829924374473
6800.	1100.	5148.756976221165
6800.	1250.	5007.94646896201
6800.	1400.	5041.942443076781
6800.	1550.	5201.25042813148
6800.	1700.	5337.760637516892
6800.	2200.	5266.471352464043
6950.	400	5434.910282106675
6950.	800.	5305.280125200196
6950.	950.	5203.914798468679
6950.	1100.	5151.71323859856
6950.	1250.	4925.7418711026985
6950.	1400.	4930.4559053616595
6950.	1550.	5059.38511622807
6950.	1700.	5345.744263479507
6950.	2200.	5261.275230477745
7100.	400	5262.111409059532
7100.	800.	5317.897829179547
7100.	950.	5223.415524420822
7100.	1100.	5172.027507557235
7100.	1250.	4970.640790649303
7100.	1400.	4959.29926548753
7100.	1550.	4780.369054635391
7100.	1700.	5320.96644778082
7100.	2200.	5256.295582115353
7250.	400	5254.41588410258
7250.	800.	5331.306102749032
7250.	950.	5241.34309802178
7250.	1100.	5194.6746854148
7250.	1250.	5062.518233671735
7250.	1400.	5133.25858466123
7250.	1550.	4572.713032372551
7250.	1700.	5034.499791648656
7250.	2200.	5265.933142973328
7400.	400	5227.287319918481
7400.	800.	5310.949897133231
7400.	950.	5285.1785631712855
7400.	1100.	5194.8408087824155
7400.	1250.	5131.904400537727
7400.	1400.	5256.204943806992
7400.	1550.	4556.729924553975
7400.	1700.	4857.27643888943
7400.	2200.	5283.023973769939
7550.	400	5186.352910978694
7550.	800.	5258.929215668666
7550.	950.	5272.5668989887
7550.	1100.	5204.242237593428
7550.	1250.	5146.720609021545
7550.	1400.	5161.496644914111
7550.	1550.	4759.263871126515
7550.	1700.	4555.200444166263
7550.	2200.	5276.884129933149
7700.	400	5198.874489066091
7700.	800.	5241.90915886191
7700.	950.	5235.894234309928
7700.	1100.	5213.141083288689
7700.	1250.	5084.513577561618
7700.	1400.	5057.293273980149
7700.	1550.	4962.671137950961
7700.	1700.	4735.835993471874
7700.	2200.	5254.826856695966
7850.	400	5093.9308692731
7850.	800.	5226.883243832899
7850.	950.	5248.497100818329
7850.	1100.	5210.459191389185
7850.	1250.	5171.347706811638
7850.	1400.	5140.982901315002
7850.	1550.	4866.3566595499215
7850.	1700.	4579.7814963902165
7850.	2200.	5239.297619614021
8000.	400	5096.87113746329
8000.	800.	5210.437785691344
8000.	950.	5240.408466228857
8000.	1100.	5225.261582557893
8000.	1250.	5177.965412373476
8000.	1400.	5140.579694961866
8000.	1550.	5086.552169340751
8000.	1700.	5078.76490724048
8000.	2200.	5229.332108590353
8150.	400	4841.081388148988
8150.	800.	5199.096856374123
8150.	950.	5228.5336012290545
8150.	1100.	5198.088131588661
8150.	1250.	5166.623092598169
8150.	1400.	5144.109787009342
8150.	1550.	5122.921688102133
8150.	1700.	5059.469736322813
8150.	2200.	5224.231889623602
8300.	400	5121.991678110543
8300.	800.	5212.033441828833
8300.	950.	5235.972117250694
8300.	1100.	5208.4871021617155
8300.	1250.	5187.216646222443
8300.	1400.	5166.282398238913
8300.	1550.	5120.025519040053
8300.	1700.	5074.23882775703
8300.	2200.	5230.628192849114
8900.	400	4053.1058151937714
8900.	800.	4943.569653743481
8900.	950.	5052.49661583062
8900.	1100.	5170.152302583602
8900.	1250.	5236.5578563025165
8900.	1400.	5168.157743736897
8900.	1550.	5132.3787316710095
8900.	1700.	5041.286218379405
8900.	2200.	5389.271483115203
